fsq_id,name,latitude,longitude,address,category,date_created,name_clean,suspicious_name,price,rating,total_photos,total_ratings,total_tips,tastes,tips,price_level,neighborhoods
56e8116d498edadf1c556331,حنين الشام Haneen AlSham (حنين الشام),24.470214397492505,46.27332405207154,,"['Middle Eastern Restaurant', 'Falafel Restaurant', 'Breakfast Spot']",2016-03-15,حنين الشام haneen alsham (حنين الشام),False,$$,7.3,3.0,8.0,0.0,,,2.0,King Abdullah City For Energy
4fc243c9e4b08acaf4f01cb3,Mathaq Cafe (كافيه مذاق),24.471596158653533,46.27165418384571,"King Abdulaziz Rd, Al Muzāḩimīyah","['Coffee Shop', 'Breakfast Spot']",2012-05-27,mathaq cafe (كافيه مذاق),False,$,8.0,3.0,8.0,0.0,,,1.0,King Abdullah City For Energy
4bb04ab2f964a520ea3f3ce3,Dorrat AlTaeef درة الطائف,24.469342972235783,46.27320170402527,"King Faisal St, Al Muzāḩimīyah",['Breakfast Spot'],2010-03-29,dorrat altaeef درة الطائف,False,$,,2.0,,0.0,,,1.0,King Abdullah City For Energy
5bced3a0bd4009002c127c85,Fawal AlTaif,24.469393,46.27338,Al Muzahmiyah,['Restaurant'],2018-10-23,fawal altaif,False,,,0.0,,0.0,,,,King Abdullah City For Energy
54bf20ce498ea4735eacf31c,Al Rawdhah Buffet (بوفية الروضة),24.47029105265725,46.27335167412478,,['Breakfast Spot'],2015-01-21,al rawdhah buffet (بوفية الروضة),False,$,,4.0,,0.0,,,,King Abdullah City For Energy
5208edcb11d29d0bf1de7b84,عروس الشرق Aroos AlSharq,24.470717771224898,46.27343472093344,"Al Muzahmiyah (King Faisal Rd), Al Muzahmiyah","['Middle Eastern Restaurant', 'Sandwich Spot', 'Pizzeria']",2013-08-12,عروس الشرق aroos alsharq,False,$$,6.0,1.0,9.0,0.0,,,1.0,King Abdullah City For Energy
4e23397cfa761d67108e9321,الدانات Al Danat,24.470428358763456,46.273295413702726,,['Middle Eastern Restaurant'],2011-07-17,الدانات al danat,False,$$,,1.0,,0.0,,,2.0,King Abdullah City For Energy
5d6993c92ce3400008b09fe7,Burger Night Grilled,24.468517,46.273422,"Ghirnatah (King Faisal Rd), Al Muzāḩimīyah 19671",['Burger Joint'],2019-08-30,burger night grilled,False,$,,4.0,,0.0,,,1.0,King Abdullah City For Energy
4ffeeffce4b0083221190a60,دانكن دونتس Dunkin' Donuts,24.472098376429965,46.276990332301736,,['Donut Shop'],2012-07-12,دانكن دونتس dunkin' donuts,False,$,8.3,120.0,80.0,2.0,,,2.0,King Abdullah City For Energy
4b948f30f964a520727d34e3,Al Aseel (الأصيل),24.46788794835765,46.27373814582825,"King Faisal St, Al Muzāḩimīyah SA","['Middle Eastern Restaurant', 'Fast Food Restaurant', 'Burger Joint']",2010-03-08,al aseel (الأصيل),False,$$,,1.0,,2.0,,,,King Abdullah City For Energy
53d40091498ea18d3b4773ff,Remas Sweets (حلويات ريماس),24.47173537679669,46.27310888378012,,['Dessert Shop'],2014-07-26,remas sweets (حلويات ريماس),False,$,,0.0,,0.0,,,,King Abdullah City For Energy
67d0207934ab175c19f10d79,معصوب وليد,24.467785,46.273817,المزاحمية 19655,['Breakfast Spot'],2025-03-11,معصوب وليد,False,$,,0.0,,0.0,,,,King Abdullah City For Energy
5c04d28d61e53b002c7e4993,Falafel Pie (فطيرة الفلافل),24.467432,46.273964,Al Muzāḩimīyah 19671,"['Falafel Restaurant', 'Sandwich Spot']",2018-12-03,falafel pie (فطيرة الفلافل),False,$,,1.0,,1.0,,,1.0,King Abdullah City For Energy
619c0a2e3a202144f3a113a4,Dream Land Coffee مقهى دريم لاند,24.471718,46.274381,"King Abdulaziz Street (King Faisal Street), Al Muzahmiyah 19652","['Coffee Shop', 'Juice Bar', 'Donut Shop']",2021-11-22,dream land coffee مقهى دريم لاند,False,$,,0.0,,0.0,,,,King Abdullah City For Energy
5f7fd2f50eed4b4a8277f860,كبدة الريف,24.471367,46.270695,"King Abdulaziz Rd, Al-Muzahmiya 19672",['Breakfast Spot'],2020-10-09,كبدة الريف,False,$,,0.0,,0.0,,,,King Abdullah City For Energy
5308798e498e40cc24dab651,تجهيز مشاوي,24.471434,46.274811,المزاحميه,['Turkish Restaurant'],2014-02-22,تجهيز مشاوي,False,$$,,0.0,,0.0,,,,King Abdullah City For Energy
4e1ea6afae60cd553de9696a,فوال جدة Fowal Jeddah,24.471711012056723,46.27449989318848,"King Abdulaziz Rd, Al Muzāḩimīyah",['Breakfast Spot'],2011-07-14,فوال جدة fowal jeddah,False,$,,2.0,,0.0,,,1.0,King Abdullah City For Energy
4c3f51bf520fa593506ac6ac,Al Zumord (الزمرد),24.47181842723996,46.27445697784424,"King Abdulaziz Rd, Al Muzāḩimīyah",['Middle Eastern Restaurant'],2010-07-15,al zumord (الزمرد),False,$$,,2.0,,1.0,,,0.0,King Abdullah City For Energy
5bb11d8331ac6c002c450931,فرند Friend,24.472754,46.272797,"King Faisal Street, Al Muzāḩimīyah 19675",['Middle Eastern Restaurant'],2018-09-30,فرند friend,False,$$,,0.0,,0.0,,,,King Abdullah City For Energy
59cfef4cf193c01957c78741,911,24.466572,46.273632,"King Faisal Rd, Al Muzāḩimīyah 19671","['Fried Chicken Joint', 'Burger Joint']",2017-09-30,911,False,$,,4.0,,0.0,,,2.0,King Abdullah City For Energy
4b9490d4f964a520917d34e3,Al Nouras Restaurant مطعم النورس,24.4719063123217,46.2753689289093,"King Abdulaziz Rd, Al Muzāḩimīyah SA","['Middle Eastern Restaurant', 'Fast Food Restaurant']",2010-03-08,al nouras restaurant مطعم النورس,False,$$,,0.0,,1.0,,,,King Abdullah City For Energy
63b817f827797c73a08dc868,مطعم قمة الوسام,24.471838,46.275458,Al Muzāḩimīyah 19652,['Middle Eastern Restaurant'],2023-01-06,مطعم قمة الوسام,False,$$,,0.0,,0.0,,,1.0,King Abdullah City For Energy
56d0308acd10d5a1e09c35da,Al Walimah (ركن الوليمة),24.464037022813542,46.27429445397965,,['Middle Eastern Restaurant'],2016-02-26,al walimah (ركن الوليمة),False,$$,7.6,8.0,19.0,1.0,,,1.0,King Abdullah City For Energy
4f454b19e4b01cb12ceca560,بروستد كيكا Kika,24.471461045873127,46.26937633223619,,['Fried Chicken Joint'],2012-02-22,بروستد كيكا kika,False,$,,6.0,,2.0,,,,King Abdullah City For Energy
4cf7cddd64e3721eeb9828c8,مطاعم ومطابخ الرومانسي,24.47199419734209,46.27599120140076,"19675, Al Muzāḩimīyah 19675",['Diner'],2010-12-02,مطاعم ومطابخ الرومانسي,False,$,,0.0,,0.0,,,1.0,King Abdullah City For Energy
58a9f62dbf1a6d74d1c76d8f,عصائر فيتامين,24.47193,46.276104,"King Abdulaziz Rd, Al Muzāḩimīyah",['Juice Bar'],2017-02-19,عصائر فيتامين,False,$,,1.0,,1.0,,,,King Abdullah City For Energy
4ea6d88ae5fa0cc4c3d1bdfe,بوفيه شيخ البلد Shaikh AlBalad,24.471338272094727,46.26902770996094,,['Sandwich Spot'],2011-10-25,بوفيه شيخ البلد shaikh albalad,False,$,,0.0,,0.0,,,,King Abdullah City For Energy
600bdee5d49d6e3b5bd90aa6,فوال تلال نجد,24.46597,46.273655,Al-Muzahmiya 19671,['Breakfast Spot'],2021-01-23,فوال تلال نجد,False,$,,0.0,,0.0,,,1.0,King Abdullah City For Energy
601d6ec61a3d2731f27893d1,Yotta Specialty coffee (يوتا قهوة مختصة),24.466981,46.286603,"Prince Sultan bin Abdulaziz Street, Al Muzahmiyah 19655",['Coffee Shop'],2020-12-15,yotta specialty coffee (يوتا قهوة مختصة),False,$,8.3,81.0,13.0,3.0,,,1.0,King Abdullah City For Energy
68aa12679beb013a2d66c51d,نهَس,24.468536,46.286326,المزاحمية 19655,['Coffee Shop'],2025-08-23,نهَس,False,$,,0.0,,0.0,,,1.0,King Abdullah City For Energy
61f16d40d6fb676ca2cc9e59,Happy Cake,24.46855,46.28627,المزاحمية 19655,['Dessert Shop'],2022-01-26,happy cake,False,$,,2.0,,0.0,,,2.0,King Abdullah City For Energy
620fdf76bb8e8f1882625294,زاهي قهوه واكثر,24.468899,46.285713,"الاندلس (الامير سلطان بن عبدالعزيز), المزاحمية 19655",['Coffee Shop'],2022-02-18,زاهي قهوه واكثر,False,$,,5.0,,0.0,,,1.0,King Abdullah City For Energy
5c953e6142d8c2002cd3881a,ستاربكس,24.470157,46.293613,المزاحمية 19655,['Coffee Shop'],2019-03-22,ستاربكس,False,$,9.0,311.0,46.0,11.0,,,2.0,King Abdullah City For Energy
5419ac24498e30b3b5363fa5,Taste Talk (المذاق يتحدث),24.474358929018184,46.28517047644223,"King Abdulaziz Rd, Al Muzāḩimīyah",['Burger Joint'],2014-09-17,taste talk (المذاق يتحدث),False,$,8.3,24.0,36.0,5.0,,,0.0,King Abdullah City For Energy
563df859cd108b8d90ca0963,Burgerizzr (برغرايزر),24.475219003843065,46.2859263965744,"Muzahimiyah (King Abdulaziz Rd), Al Muzāḩimīyah",['Burger Joint'],2015-11-07,burgerizzr (برغرايزر),False,$,8.6,18.0,26.0,4.0,,,,King Abdullah City For Energy
5fa5158652a14d4668594fc2,قطوف وحلا,24.472988,46.284326,المزاحمية 19655,['Dessert Shop'],2020-11-06,قطوف وحلا,False,$,,0.0,,0.0,,,2.0,King Abdullah City For Energy
54689644498e7f9936e6b8af,هرفي Herfy,24.47710032891371,46.28869988301227,"King Abdulaziz Rd, Al Muzāḩimīyah","['Burger Joint', 'Fast Food Restaurant']",2014-11-16,هرفي herfy,False,$,7.3,5.0,18.0,3.0,,,1.0,King Abdullah City For Energy
59bbc5354acb1902f35c1713,شكولا ليزوان,24.474321,46.284866,Al Muzāḩimīyah 19671,['Bakery'],2017-09-15,شكولا ليزوان,False,$,,1.0,,0.0,,,,King Abdullah City For Energy
67a6572f0611d77729d22ea4,خلية المهُره,24.474549,46.284954,المزاحمية 19655,['Bakery'],2025-02-07,خلية المهُره,False,$,,0.0,,0.0,,,2.0,King Abdullah City For Energy
5311965011d2a30d8ed2ae84,بوفية حسن Hassan Buffet,24.47373235513876,46.283501386642456,"King Abdulaziz Rd, Al Muzāḩimīyah",['Breakfast Spot'],2014-03-01,بوفية حسن hassan buffet,False,$,,1.0,,0.0,,,2.0,King Abdullah City For Energy
67d489f80bc0295d1a59aa2a,الوليمة,24.474016,46.283629,المزاحمية 19655,['Middle Eastern Restaurant'],2025-03-14,الوليمة,False,$$,,0.0,,0.0,,,,King Abdullah City For Energy
4e15700bd22d026fa76e4735,بوفيه الرياض Al Riyadh Buffet,24.4735272928272,46.28307223320007,"King Abdulaziz Rd, Al Muzāḩimīyah 19671",['Breakfast Spot'],2011-07-07,بوفيه الرياض al riyadh buffet,False,$,,0.0,,0.0,,,2.0,King Abdullah City For Energy
5e19a32eab5d810008deba7b,Trio Cafe,24.477135,46.286748,"Al-Muzahimiyah Mall (King Abdulaziz Road), Al Muzahmiyah 19656","['Coffee Shop', 'Café']",2020-01-11,trio cafe,False,$,6.7,59.0,11.0,7.0,"['specialty coffees', 'espresso', 'cookies']",,1.0,King Abdullah City For Energy
60216b527ea81e0498adfe1a,ستاربكس,24.466334,46.304017,المزاحمية 19655,['Coffee Shop'],2021-02-08,ستاربكس,False,$,,1.0,,0.0,,,1.0,King Abdullah City For Energy
599ec4478194fc624abd3326,Herfy هرفي,24.46562,46.30203,"Nawara district (Makkah road), Al Muzāḩimīyah 19687",['Fast Food Restaurant'],2017-08-24,herfy هرفي,False,$,,4.0,,1.0,,,,King Abdullah City For Energy
62b8a487514c2e60b005c0c9,مزاج مغربي,24.471295,46.308216,المزاحمية 19655,['Coffee Shop'],2022-06-26,مزاج مغربي,False,$,,2.0,,0.0,,,,King Abdullah City For Energy
65c3dc7e4e62656436c70df4,شاهي فخار,24.465595,46.298106,المزاحمية 19655,"['Cafe, Coffee, and Tea House']",2024-02-07,شاهي فخار,False,,,0.0,,0.0,,,1.0,King Abdullah City For Energy
679ccbdb603f735a53f83d01,سبيشل تشكن,24.47034,46.295481,المزاحمية 19655,['Shawarma Restaurant'],2025-01-31,سبيشل تشكن,False,,,0.0,,0.0,,,1.0,King Abdullah City For Energy
663fa42c53277e3e9a531860,شاي وضاح,24.470274,46.29533,"Al Ameer Sultan Ibn Abdulaziz, المزاحمية 19655",['Tea Room'],2024-05-11,شاي وضاح,False,$$,,0.0,,0.0,,,1.0,King Abdullah City For Energy
68de4146b76ad846afea247c,Drp coffee,24.463117,46.300819,المزاحمية 19655,['Coffee Shop'],2025-10-02,drp coffee,False,$,,0.0,,0.0,,,,King Abdullah City For Energy
6838bad14d92c74ddde147f0,كودو Kudu,24.462517,46.30012,"نوارة, Al-Muzahmiyya 19655",['Fast Food Restaurant'],2025-05-29,كودو kudu,False,$,,0.0,,0.0,,,1.0,King Abdullah City For Energy
68fa7e061af7160bee4501d9,جي كو,24.46236,46.300221,المزاحمية 19655,"['Donut Shop', 'Coffee Shop']",2025-10-23,جي كو,False,$,,0.0,,0.0,,,1.0,King Abdullah City For Energy
66bfb5efb9749179b1e399bb,كنتاكي KFC,24.461969,46.299243,"Makkah Highway, المزاحمية 19655",['Fried Chicken Joint'],2024-08-16,كنتاكي kfc,False,$,,0.0,,0.0,,,,King Abdullah City For Energy
6439af7ba91771154b07bec9,Tim Hortons,24.461685,46.299377,Al-Muzahmiya 19655,['Coffee Shop'],2023-04-14,tim hortons,False,$,,9.0,,0.0,,,,King Abdullah City For Energy
655c8073ca2156300cc38ac2,Dunkin Donuts Drive Thru,24.461732,46.298853,المزاحمية 19655,['Coffee Shop'],2023-11-21,dunkin donuts drive thru,False,$,,23.0,,2.0,,,1.0,King Abdullah City For Energy
5be41b6b811045002cf7924b,Burgerizzr,24.464229,46.609849,الرياض 14976,"['Burger Joint', 'Fast Food Restaurant']",2018-11-08,burgerizzr,False,$,,6.0,,1.0,,,1.0,Dahiyat Namar Dist.
560ab86d498e210ca001d66f,دانكن دونات,24.47361298949969,46.61436629048137,"المملكة العربية السعودية (طريق ديراب), الرياض","['Donut Shop', 'Bar']",2015-09-29,دانكن دونات,False,$,,4.0,,2.0,,,1.0,Dahiyat Namar Dist.
5ff859ae1a273141a73c2247,TAJ COFFEE (تاج القهوة),24.469205,46.807279,الرياض 14761,['Coffee Shop'],2021-01-08,taj coffee (تاج القهوة),False,$,,0.0,,0.0,,,1.0,Al Ghannamiyah Dist.
67824133e42bea2f02759627,مريم,24.480756,46.270401,المزاحمية 19652,"['Cafe, Coffee, and Tea House']",2025-01-11,مريم,False,,,0.0,,0.0,,,1.0,King Abdullah City For Energy
660e38437e5a32076397a48a,المكان السري ٩٩٩,24.478363,46.274121,"المزاحمية الرياض (الملك خالد), المزاحمية 19652",['Bakery'],2024-04-04,المكان السري ٩٩٩,False,$,,0.0,,0.0,,,,King Abdullah City For Energy
50ecf683e4b0142ae70213ac,دانكن دونتس Dunkin' Donuts,24.47787392409459,46.29190325759595,"King Abdulaziz Rd, Al Muzāḩimīyah",['Donut Shop'],2013-01-09,دانكن دونتس dunkin' donuts,False,$,8.1,49.0,21.0,1.0,,,,King Abdullah City For Energy
64e920a3b55de17658971cc2,بهج,24.48115,46.29609,المزاحمية 19656,['Coffee Shop'],2023-08-25,بهج,False,$,8.7,1331.0,30.0,6.0,,,1.0,King Abdullah City For Energy
57b80abe498edaf10390313f,بوفية الدمام,24.48075,46.292686,"Al Hozaimiah, Al Muzāḩimīyah",['Breakfast Spot'],2016-08-20,بوفية الدمام,False,$,,2.0,,0.0,,,,King Abdullah City For Energy
59a93975112c6c22fef78788,Shawirmarito,24.476442,46.286884,Al Muzāḩimīyah 19671,['Doner Restaurant'],2017-09-01,shawirmarito,False,"Muzahimiyah Mall, King Abdulaziz Road, Al Muzahimiyah, Riyadh Province (King Abdulaziz Rd)",,7.0,,0.0,,,,King Abdullah City For Energy
64e8d1fce5713815b82fdfc0,بهج,24.481187,46.296127,المزاحمية 19656,['Coffee Shop'],2023-08-25,بهج,False,$,,0.0,,1.0,,,,King Abdullah City For Energy
5cd19ec14aa3f8002ca03d82,عصأئر المذاق,24.481344,46.296273,المزاحمية 19656,['Juice Bar'],2019-05-07,عصأئر المذاق,False,$,,0.0,,0.0,,,,King Abdullah City For Energy
5fd7b595b773e01ce2e82e5d,اختصار القهوه,24.476081,46.286467,"المزاحميه مول (طريق الملك عبدالعزيز), المزاحمية 19656",['Coffee Shop'],2020-12-14,اختصار القهوه,False,$,,20.0,,1.0,,,0.0,King Abdullah City For Energy
6925fcf40d5e2700690f6930,ارث نجد,24.476882,46.285779,المزاحمية 19655,['Coffee Shop'],2025-11-25,ارث نجد,False,$,,10.0,,0.0,,,,King Abdullah City For Energy
5d7a87234b4ae00008d05ccc,اختصار القهوه,24.479225,46.303116,"Riyadh (King Abdulaziz), الرياض 19658",['Coffee Shop'],2019-09-12,اختصار القهوه,False,$,,1.0,,0.0,,,,King Abdullah City For Energy
57c7bc6d498e1e7e43fbe424,Coffee Sara,24.483599,46.321606,المزاحمية,['Coffee Shop'],2016-09-01,coffee sara,False,$,,2.0,,0.0,,,,King Abdullah City For Energy
5f24994581231e5ecd025d33,Yen Coffee,24.490305,46.325622,Al Muzahmiyah 19658,['Coffee Shop'],2020-07-31,yen coffee,False,$,,0.0,,0.0,,,,King Abdullah City For Energy
516165b2e4b003de3683c998,Coffee Star (كوفي ستار),24.4914,46.3268,,['Coffee Shop'],2013-04-07,coffee star (كوفي ستار),False,$,,1.0,,0.0,,,,King Abdullah City For Energy
6243fac8832752665243eacc,بوفيه اجزالا,24.491713,46.32715,Al-Muzahmiya 19688,['Fast Food Restaurant'],2022-03-30,بوفيه اجزالا,False,$,,0.0,,0.0,,,,King Abdullah City For Energy
64d7d5832e3ffa53c26e8ead,محل يوم القهوة,24.491648,46.326931,المزاحمية 19658,"['Cafeteria', 'Cafe, Coffee, and Tea House']",2023-08-12,محل يوم القهوة,False,,,0.0,,0.0,,,,King Abdullah City For Energy
4f829095e4b09a1478bdc072,مطعم العاصمة,24.48820094775581,46.59850083036875,,['Sushi Restaurant'],2012-04-09,مطعم العاصمة,False,$$,,0.0,,0.0,,,,Dahiyat Namar Dist.
63780282791bb029a82f1a29,Breaky Burger بريكي برجر,24.485413,46.621534,الرياض 14972,['Burger Joint'],2022-11-18,breaky burger بريكي برجر,False,$,,0.0,,0.0,,,,Dirab Dist.
5e6b6b30ff634e0008a2eafa,دانكن,24.488259,46.620112,الرياض 14972,['Donut Shop'],2020-03-13,دانكن,False,$,,1.0,,1.0,,,,Dirab Dist.
5d105435348eba0023724832,فوال الطائف,24.488125,46.623459,"طريق ديراب, الرياض 14972",['Breakfast Spot'],2019-06-24,فوال الطائف,False,$,,0.0,,0.0,,,,Dirab Dist.
67431f147ae7eb104b1dacfa,Falafel Time (فلافل تايم احد),24.486483,46.63629,"فلافل تايم - حي احد شارع البشائر (شارع البشائر), الرياض 14732",['Restaurant'],2024-11-24,falafel time (فلافل تايم احد),False,After Anas Bin Malik Street (Olaya Street),,0.0,,0.0,,,0.0,Ohod Dist.
5ada2568b1538e6d925b9f79,بوفية جمال حي الفواز,24.489306,46.629937,الرياض,['Cafeteria'],2018-04-20,بوفية جمال حي الفواز,False,,,1.0,,0.0,,,1.0,Ohod Dist.
566eea3f498e6cd6f43c1dbb,شاهي ابو وليد,24.49805283587317,46.52236622283011,"حطين (تركي الاول), الرياض 13523","['Food Truck', 'Tea Room']",2015-12-14,شاهي ابو وليد,False,$,8.9,836.0,652.0,49.0,,"[{'content': '""Local street tea makers .. perfect tea with mint and also karak""(3 Tips)', 'tag': 'tea with mint', 'tag_counts': '(3 Tips)'}]",,Dahiyat Namar Dist.
5cfc6c44bfc6d0002c4b4ea7,فوال,24.501842,46.632548,الرياض 14732,['Middle Eastern Restaurant'],2019-06-09,فوال,False,$$,,1.0,,0.0,,,,Dirab Dist.
601aad23f0ef871e573828a4,شاورما امبراطور,24.497653997984763,46.62944197654724,"3766 طريق ديراب الفرعي،، ديراب، 6748، الرياض 14969 3766 (طريق ديراب), الرياض",['Shawarma Restaurant'],2021-02-03,شاورما امبراطور,False,,,0.0,,0.0,,,,Dirab Dist.
611435c6f2487555e1fe3c7e,Hatmiyaa Shawarma (شاورما حتمية),24.50412,46.632524,"AlFawaz District (Wadi Alashab St.), الرياض 14969",['Shawarma Restaurant'],2021-08-11,hatmiyaa shawarma (شاورما حتمية),False,King Abdullah Rd (King  abdullah rode),,0.0,,0.0,,,1.0,Dirab Dist.
6007ddadafb7730277e3fc96,كون زون,24.4967167457754,46.62865877151489,"ديراب (طريق ديراب), الرياض 14969",['Ice Cream Parlor'],2021-01-20,كون زون,False,$,,0.0,,0.0,,,,Dirab Dist.
6234f05288b09b39a9ab1399,بيتزا خفايف,24.496332,46.628497,الرياض 14969,['Restaurant'],2022-03-18,بيتزا خفايف,False,King Abdullah Rd (Ibn Albahri St),,0.0,,0.0,,,,Dirab Dist.
55e373cc498ed5c50b5e4c9f,TAji Indian (تاجي الهندي),24.50406136473729,46.62734873876956,,['Indian Restaurant'],2015-08-30,taji indian (تاجي الهندي),False,$$,,5.0,,1.0,,,1.0,Dirab Dist.
50e06ff2e4b0f2167c386506,مطعم القصر التركي,24.496006280611685,46.70464437877198,,['Turkish Restaurant'],2012-12-30,مطعم القصر التركي,False,$$,,1.0,,0.0,,,1.0,Oraid Dist.
518ac4f9498e832b1b3e2f76,بسمة الطازج اليمني,24.49500268634156,46.78048114456887,,['Restaurant'],2013-05-08,بسمة الطازج اليمني,False,,,1.0,,0.0,,,0.0,Oraid Dist.
66574231e454f40d599575ef,Barn's (بارنز),24.505216,46.781701,"Al Hair Road, الرياض 14751",['Coffee Shop'],2024-05-29,barn's (بارنز),False,$,,0.0,,0.0,,,1.0,Badr Dist.
61f11c04d642a33f338ebfab,CURVE FACTORY (مصنع كيرڤ),24.501766,46.927083,"مصنع كيرڤ (CURVE), الرياض 14542",['Coffee Roaster'],2022-01-26,curve factory (مصنع كيرڤ),False,,,8.0,,0.0,,,,Al Misfat Dist.
61f1185ee1d32f09c43fbaf7,مصنع كيرڤ / CURVE Factory,24.501753,46.927101,"مصنع كيرڤ (Curve), الرياض 14542",['Coffee Roaster'],2022-01-26,مصنع كيرڤ / curve factory,False,,,0.0,,0.0,,,,Al Misfat Dist.
61f0336fd6acc324e420b99d,Curve roastery (محمصه كيرف),24.50177,46.927152,"مدينة كيرف لتعلم القهوه (كيرف للقهوة المختصه), الرياض 14542",['Coffee Roaster'],2022-01-25,curve roastery (محمصه كيرف),False,,,9.0,,0.0,,,,Al Misfat Dist.
5df10937db204c00075cf549,‎modon family garden restaurant,24.496322,46.941929,"New Industrial Area, الرياض 14332","['Halal Restaurant', 'Czech Restaurant']",2019-12-11,‎modon family garden restaurant,False,,,1.0,,0.0,,,,Al Misfat Dist.
63c704a8c99f0e58f911fcf3,DRIVE COFFEE (درايڤ كوفي),24.523107,46.648041,الرياض 14966,['Coffee Shop'],2023-01-17,drive coffee (درايڤ كوفي),False,$,7.9,28.0,10.0,0.0,,,1.0,Al Hazm Dist.
67604c9089371e1b8ae1d9ab,رنق,24.51515,46.662189,الرياض,['Coffee Shop'],2024-12-16,رنق,False,$,,0.0,,0.0,,,2.0,Okaz Dist.
67609533c3149f07d47341bc,RANAQ (رَنَق),24.515403,46.662099,الرياض,['Coffee Shop'],2024-12-16,ranaq (رَنَق),False,$,,47.0,,0.0,,,1.0,Okaz Dist.
689a55b190bd8d393901881e,Teller - تيلر,24.515684,46.66149,الرياض 14723,"['Cafe, Coffee, and Tea House']",2025-08-11,teller - تيلر,False,,,0.0,,0.0,,,1.0,Okaz Dist.
5dce81fe0e96d20008e70342,مطعم وقت الشواية,24.518983,46.656981,الرياض 14723,['Afghan Restaurant'],2019-11-15,مطعم وقت الشواية,False,$$,,0.0,,0.0,,,,Okaz Dist.
60b3a6f31f4d1207ac4cf2d3,Happy Fruit Paradise,24.519436,46.657268,الرياض 14723,['Juice Bar'],2021-05-30,happy fruit paradise,False,$,,0.0,,0.0,,,,Okaz Dist.
5e0e52dd4a50550008e5fc6f,شاهي جمر راعي الجمس,24.519314,46.670041,الرياض 14726,['Coffee Shop'],2020-01-02,شاهي جمر راعي الجمس,False,$,,4.0,,0.0,,,1.0,Okaz Dist.
673e0f57407ed065afd714d8,Falafel Time (فلافل تايم عكاظ),24.523445,46.660526,"حي عكاظ شارع الفرسان ،الرياض (شارع الف رسان), الرياض 14723",['Fast Food Restaurant'],2024-11-20,falafel time (فلافل تايم عكاظ),False,$,,0.0,,0.0,,,,Okaz Dist.
60dda55cd1f8a65ef515e879,باسكن روبنز,24.51491381019375,46.68047904968261,"3542 Al Tiyash, حي عكاظ، Riyadh  7510, الرياض 14726",['Ice Cream Parlor'],2021-07-01,باسكن روبنز,False,$,,0.0,,0.0,,,1.0,Okaz Dist.
6886c1eb37fc4f6bc1e31fe0,أسواق جناين غيث للمواد الغذائية,24.518288,46.672005,الرياض 14726,['Smoothie Shop'],2025-07-28,أسواق جناين غيث للمواد الغذائية,False,,,0.0,,0.0,,,1.0,Okaz Dist.
50aa864ee4b069239f24fc7e,غدير الشام,24.51952,46.67166,,['Afghan Restaurant'],2012-11-19,غدير الشام,False,$$,,0.0,,0.0,,,,Okaz Dist.
5f8491e1f0d2f4690504613c,برجر مشوي و بيتزا,24.521652,46.688602,الرياض 11564,['Burger Joint'],2020-10-12,برجر مشوي و بيتزا,False,$,,2.0,,0.0,,,1.0,Badr Dist.
6373c2fcc844a215f38bdd3e,Liter Tea,24.520755,46.686429,الرياض 14725,"['Tea Room', 'Coffee Shop']",2022-11-15,liter tea,False,$$,,0.0,,0.0,,,,Badr Dist.
65cbd82ca7d33c71e713f719,تسالي حارتنا,24.520609,46.686077,الرياض 14725,['Burger Joint'],2024-02-13,تسالي حارتنا,False,$,,0.0,,0.0,,,,Badr Dist.
654d41095d82b54e0d278ac8,لتر شاهي,24.520723,46.686188,الرياض 14725,"['Cafe, Coffee, and Tea House']",2023-11-09,لتر شاهي,False,,,0.0,,0.0,,,,Badr Dist.
683de3546751da22d12fe023,مطعم الذوق الطائر,24.520828,46.686314,الرياض 14725,['Turkish Restaurant'],2025-06-02,مطعم الذوق الطائر,False,$$,,0.0,,0.0,,,1.0,Badr Dist.
6122529e2377f465281b46c2,الطعم الذهبي,24.52157,46.687004,الرياض 14725,['Juice Bar'],2021-08-22,الطعم الذهبي,False,$,,0.0,,0.0,,,,Badr Dist.
65c902f97568320ee292b68c,بروستد النعمان,24.521738,46.68706,الرياض 14725,['Fried Chicken Joint'],2024-02-11,بروستد النعمان,False,$,,0.0,,0.0,,,2.0,Badr Dist.
69207b8ac198a93364e5cfce,Drive,24.522276,46.68747,الرياض 14725,['Coffee Shop'],2025-11-21,drive,False,$,,0.0,,0.0,,,1.0,Badr Dist.
6723bf0ddc3b301a77f79573,Dose,24.515265,46.72407,الرياض 14743,['Coffee Shop'],2024-10-31,dose,False,$,,1.0,,0.0,,,1.0,Badr Dist.
692b0ad9156bf30e10e6b672,نسبة البن %,24.515482,46.724538,الرياض 14743,['Coffee Shop'],2025-11-29,نسبة البن %,False,$,,3.0,,0.0,,,1.0,Badr Dist.
4e8ddaf4f790e886ae18543a,Perfect Cooker,24.52047144135105,46.85838717571239,"Along Aramco road.  Corner Intersection, Industrial City 2",['Asian Restaurant'],2011-10-06,perfect cooker,False,$$,,0.0,,1.0,,,,Al Misfat Dist.
5ff0d84c341be0532463a93f,N5 Coffee,24.524827,46.433056,"القدية, الرياض 13797",['Coffee Shop'],2021-01-02,n5 coffee,False,$,8.4,292.0,24.0,5.0,,,1.0,King Abdullah City For Energy
